dist_id,city,district,city_title,dist_title,area_sqm,urban_15_34,rural_15_34,total_15_34,dense_15_34
VNM.27.15_1,HàNội,HoàngMai,ThànhPhố,Quận,40088284.03499687,165815.0,0.0,165815.0,4136.0
VNM.27.26_1,HàNội,ThạchThất,ThànhPhố,Huyện,186043079.9933269,1880.0,65474.0,67354.0,362.0
VNM.14.8_1,CaoBằng,PhụcHoà,Tỉnh,Huyện,250978339.0340585,2861.0,4374.0,7235.0,29.0
VNM.38.7_1,LàoCai,SaPa,Tỉnh,Huyện,680980424.2452943,3487.0,19639.0,23126.0,34.0
VNM.36.4_1,LaiChâu,PhongThổ,Tỉnh,Huyện,1027170299.2174034,1925.0,26456.0,28381.0,28.0
VNM.63.1_1,YênBái,LụcYên,Tỉnh,Huyện,808867917.5917567,2589.0,31115.0,33704.0,42.0
VNM.30.6_1,HoàBình,LạcSơn,Tỉnh,Huyện,587731762.9769665,1053.0,37398.0,38451.0,65.0
VNM.56.8_1,TháiNguyên,TháiNguyên,Tỉnh,ThànhPhố,222848246.59208387,79133.0,31123.0,110256.0,495.0
VNM.35.3_1,LạngSơn,CaoLộc,Tỉnh,Huyện,616697069.2502184,5309.0,21106.0,26415.0,43.0
VNM.49.9_1,QuảngNinh,HoànhBồ,Tỉnh,Huyện,843237552.6598781,3505.0,13590.0,17095.0,20.0
VNM.44.9_1,PhúThọ,ThanhBa,Tỉnh,Huyện,195590291.59314877,1932.0,29520.0,31452.0,161.0
VNM.22.2_1,HảiDương,CẩmGiàng,Tỉnh,Huyện,109929025.23280792,4822.0,40140.0,44962.0,409.0
VNM.23.14_1,HảiPhòng,TiênLãng,ThànhPhố,Huyện,186417684.2808634,3748.0,38033.0,41781.0,224.0
VNM.31.8_1,HưngYên,VănGiang,Tỉnh,Huyện,72243246.46061513,3179.0,31245.0,34424.0,477.0
VNM.55.6_1,TháiBình,TháiThụy,Tỉnh,Huyện,283839778.60524863,2249.0,60042.0,62291.0,219.0
VNM.55.8_1,TháiBình,VũThư,Tỉnh,Huyện,196921133.65983328,891.0,57393.0,58284.0,296.0
VNM.40.8_1,NamĐịnh,VụBản,Tỉnh,Huyện,153067364.76802102,1887.0,31327.0,33214.0,217.0
VNM.40.7_1,NamĐịnh,TrựcNinh,Tỉnh,Huyện,143286501.1740439,8362.0,34178.0,42540.0,297.0
VNM.57.7_1,ThanhHóa,HoằngHóa,Tỉnh,Huyện,201194435.84564942,1112.0,70434.0,71546.0,356.0
VNM.57.13_1,ThanhHóa,NhưXuân,Tỉnh,Huyện,714446196.646979,1127.0,19878.0,21005.0,29.0
VNM.57.12_1,ThanhHóa,NhưThanh,Tỉnh,Huyện,599319097.7731258,1737.0,30264.0,32001.0,53.0
VNM.41.1_1,NghệAn,AnhSơn,Tỉnh,Huyện,600142273.7759646,1353.0,34836.0,36189.0,60.0
VNM.29.13_1,HàTĩnh,VũQuang,Tỉnh,Huyện,635726994.7398491,1058.0,6061.0,7119.0,11.0
VNM.29.11_1,HàTĩnh,NghiXuân,Tỉnh,Huyện,229021592.93507695,3661.0,25791.0,29452.0,129.0
VNM.46.1_1,QuảngBình,BốTrạch,Tỉnh,Huyện,2106229111.911396,4914.0,55222.0,60136.0,29.0
VNM.50.3_1,QuảngTrị,ĐaKrông,Tỉnh,Huyện,1102484489.4591937,1486.0,13655.0,15141.0,14.0
VNM.50.1_1,QuảngTrị,CồnCỏ,Tỉnh,Huyện,2148688.7277414287,0.0,156.0,156.0,73.0
VNM.54.6_1,ThừaThiênHuế,PhongĐiền,Tỉnh,Huyện,951690078.9569298,2174.0,21324.0,23498.0,25.0
VNM.54.7_1,ThừaThiênHuế,PhúLộc,Tỉnh,Huyện,711025332.8080083,6641.0,29559.0,36200.0,51.0
VNM.19.6_1,ĐàNẵng,SơnTrà,ThànhPhố,Quận,59005356.65952407,54775.0,0.0,54775.0,928.0
VNM.19.1_1,ĐàNẵng,CẩmLệ,ThànhPhố,Quận,32778437.07046587,55961.0,0.0,55961.0,1707.0
VNM.32.1_1,KhánhHòa,CamLâm,Tỉnh,Huyện,560810138.6780442,5159.0,29347.0,34506.0,62.0
VNM.43.2_1,NinhThuận,NinhHải,Tỉnh,Huyện,254265531.1886326,5621.0,24200.0,29821.0,117.0
VNM.21.3_1,GiaLai,ChưPăh,Tỉnh,Huyện,979413380.373013,3523.0,22056.0,25579.0,26.0
VNM.37.7_1,LâmĐồng,ĐàLạt,Tỉnh,ThànhPhố,393682218.35494,68229.0,7630.0,75859.0,193.0
VNM.37.12_1,LâmĐồng,LâmHà,Tỉnh,Huyện,939741648.4708909,9219.0,36597.0,45816.0,49.0
VNM.10.2_1,BìnhPhước,BùĐốp,Tỉnh,Huyện,376445595.58711505,2698.0,14864.0,17562.0,47.0
VNM.25.12_1,HồChíMinh,12,ThànhPhố,Quận,52772779.975914985,238048.0,0.0,238048.0,4511.0
VNM.25.21_1,HồChíMinh,9,ThànhPhố,Quận,114243941.83658263,175645.0,0.0,175645.0,1537.0
VNM.25.3_1,HồChíMinh,BìnhThạnh,ThànhPhố,Quận,20782403.42069514,183407.0,0.0,183407.0,8825.0
VNM.25.1_1,HồChíMinh,BìnhChánh,ThànhPhố,Huyện,252931400.55342704,7886.0,242870.0,250756.0,991.0
VNM.39.8_1,LongAn,MộcHóa,Tỉnh,Huyện,290841612.9869468,0.0,8656.0,8656.0,30.0
VNM.58.5_1,TiềnGiang,ChâuThành,Tỉnh,Huyện,233368416.10314798,1255.0,79874.0,81129.0,348.0
VNM.6.9_1,BếnTre,ThạnhPhú,Tỉnh,Huyện,410951892.03517413,2455.0,30036.0,32491.0,79.0
VNM.59.4_1,TràVinh,ChâuThành,Tỉnh,Huyện,385243761.4902203,1575.0,37969.0,39544.0,103.0
VNM.61.1_1,VĩnhLong,BìnhMinh,Tỉnh,ThịXã,93443293.86232701,10343.0,17392.0,27735.0,297.0
VNM.33.9_1,KiênGiang,KiênHải,Tỉnh,Huyện,25449895.664643362,0.0,5376.0,5376.0,211.0
VNM.12.4_1,CầnThơ,NinhKiều,ThànhPhố,Quận,29334082.636256367,123232.0,0.0,123232.0,4201.0
VNM.51.4_1,SócTrăng,LongPhú,Tỉnh,Huyện,264814569.29522127,5189.0,17259.0,22448.0,85.0
VNM.13.2_1,CàMau,CáiNước,Tỉnh,Huyện,416449194.7703703,4009.0,36283.0,40292.0,97.0
VNM.27.23_1,HàNội,SócSơn,ThànhPhố,Huyện,305154897.6519148,1226.0,104357.0,105583.0,346.0
VNM.44.1_1,PhúThọ,CẩmKhê,Tỉnh,Huyện,232738974.70808202,1647.0,38818.0,40465.0,174.0
VNM.41.21_1,NghệAn,YênThành,Tỉnh,Huyện,551472067.0749342,1193.0,98710.0,99903.0,181.0
VNM.48.3_1,QuảngNgãi,ĐứcPhổ,Tỉnh,Huyện,375751218.345039,1810.0,28737.0,30547.0,81.0
VNM.8.8_1,BìnhĐịnh,TâySơn,Tỉnh,Huyện,693260386.5013003,4339.0,23289.0,27628.0,40.0
VNM.32.2_1,KhánhHòa,CamRanh,Tỉnh,ThànhPhố,414573739.73279047,26882.0,12180.0,39062.0,94.0
VNM.37.2_1,LâmĐồng,BảoLâm,Tỉnh,Huyện,1464004443.5604243,6039.0,30976.0,37015.0,25.0
VNM.17.6_1,ĐồngNai,NhơnTrạch,Tỉnh,Huyện,376828125.087126,0.0,113394.0,113394.0,301.0
VNM.7.2_1,BàRịa-VũngTàu,ChâuĐức,Tỉnh,Huyện,424465583.4438603,4831.0,36020.0,40851.0,96.0
VNM.62.9_1,VĩnhPhúc,YênLạc,Tỉnh,Huyện,105899220.08518995,4202.0,39332.0,43534.0,411.0
VNM.63.9_1,YênBái,YênBình,Tỉnh,Huyện,773419610.425512,3569.0,29150.0,32719.0,42.0
VNM.62.1_1,VĩnhPhúc,BìnhXuyên,Tỉnh,Huyện,148509041.8054445,10971.0,29116.0,40087.0,270.0
VNM.57.2_1,ThanhHóa,BáThước,Tỉnh,Huyện,775523210.8325219,757.0,28530.0,29287.0,38.0
VNM.34.1_1,KonTum,ĐắkGlei,Tỉnh,Huyện,1492576215.7450223,2300.0,15445.0,17745.0,12.0
VNM.15.15_1,ĐắkLắk,BuônHồ,Tỉnh,ThịXã,283319821.6061315,17144.0,14927.0,32071.0,113.0
VNM.9.4_1,BìnhDương,DầuTiếng,Tỉnh,Huyện,721149869.8057079,5146.0,27788.0,32934.0,46.0
VNM.23.7_1,HảiPhòng,HảiAn,ThànhPhố,Quận,82499160.7798887,36787.0,0.0,36787.0,446.0
VNM.56.3_1,TháiNguyên,ĐồngHỷ,Tỉnh,Huyện,429629903.5048617,1763.0,26058.0,27821.0,65.0
VNM.6.7_1,BếnTre,MỏCàyBắc,Tỉnh,Huyện,166193977.51651528,0.0,26305.0,26305.0,158.0
VNM.18.6_1,ĐồngTháp,LấpVò,Tỉnh,Huyện,247627593.04476804,3011.0,47963.0,50974.0,206.0
VNM.38.9_1,LàoCai,VănBàn,Tỉnh,Huyện,1422128323.050878,1886.0,29083.0,30969.0,22.0
VNM.5.6_1,BắcNinh,ThuậnThành,Tỉnh,Huyện,117436889.767367,4066.0,47518.0,51584.0,439.0
VNM.46.3_1,QuảngBình,LệThủy,Tỉnh,Huyện,1399521152.2453878,2475.0,33752.0,36227.0,26.0
VNM.27.8_1,HàNội,ĐanPhượng,ThànhPhố,Huyện,78118329.929859,3049.0,49815.0,52864.0,677.0
VNM.14.3_1,CaoBằng,CaoBằng,Tỉnh,ThànhPhố,108222094.79488763,16462.0,3148.0,19610.0,181.0
VNM.49.13_1,QuảngNinh,UôngBí,Tỉnh,ThànhPhố,254927758.5447957,31908.0,2453.0,34361.0,135.0
VNM.55.3_1,TháiBình,KiếnXương,Tỉnh,Huyện,201791575.47727832,1856.0,50883.0,52739.0,261.0
VNM.42.8_1,NinhBình,YênMô,Tỉnh,Huyện,148834610.1724682,2300.0,32258.0,34558.0,232.0
VNM.45.8_1,PhúYên,TuyAn,Tỉnh,Huyện,408097305.744952,2486.0,31964.0,34450.0,84.0
VNM.25.2_1,HồChíMinh,BìnhTân,ThànhPhố,Quận,51913297.01102931,313567.0,0.0,313567.0,6040.0
VNM.58.3_1,TiềnGiang,CaiLậy,Tỉnh,Huyện,295148124.8058669,0.0,51270.0,51270.0,174.0
VNM.57.11_1,ThanhHóa,NgaSơn,Tỉnh,Huyện,151813376.21782118,1060.0,42687.0,43747.0,288.0
VNM.41.3_1,NghệAn,ConCuông,Tỉnh,Huyện,1743613113.4210858,1467.0,24131.0,25598.0,15.0
VNM.1.3_1,AnGiang,ChâuĐốc,Tỉnh,ThànhPhố,103471522.82808252,24289.0,3093.0,27382.0,265.0
VNM.17.2_1,ĐồngNai,CẩmMỹ,Tỉnh,Huyện,465888422.666906,0.0,44707.0,44707.0,96.0
VNM.58.4_1,TiềnGiang,ChợGạo,Tỉnh,Huyện,231335360.8421254,1781.0,47946.0,49727.0,215.0
VNM.41.10_1,NghệAn,NghiLộc,Tỉnh,Huyện,348580440.2615351,1820.0,69960.0,71780.0,206.0
VNM.16.2_1,ĐắkNông,ĐắkMil,Tỉnh,Huyện,681343853.6011331,3296.0,28804.0,32100.0,47.0
VNM.36.8_1,LaiChâu,ThanUyên,Tỉnh,Huyện,791088626.2986094,2190.0,21729.0,23919.0,30.0
VNM.25.9_1,HồChíMinh,PhúNhuận,ThànhPhố,Quận,4889675.214342304,51972.0,0.0,51972.0,10629.0
VNM.47.14_1,QuảngNam,QuếSơn,Tỉnh,Huyện,257990458.766649,1519.0,19616.0,21135.0,82.0
VNM.38.6_1,LàoCai,MườngKhương,Tỉnh,Huyện,553442615.2713643,3056.0,18562.0,21618.0,39.0
VNM.7.5_1,BàRịa-VũngTàu,PhúMỹ,Tỉnh,ThịXã,340428807.5145804,44477.0,19346.0,63823.0,187.0
VNM.27.3_1,HàNội,BaĐình,ThànhPhố,Quận,9287299.936862972,60903.0,0.0,60903.0,6558.0
VNM.27.7_1,HàNội,ĐốngĐa,ThànhPhố,Quận,10047879.337220855,124022.0,0.0,124022.0,12343.0
VNM.27.18_1,HàNội,MêLinh,ThànhPhố,Huyện,141770238.93038642,16622.0,63942.0,80564.0,568.0
VNM.27.11_1,HàNội,HàĐông,ThànhPhố,Quận,48809493.157354556,127752.0,0.0,127752.0,2617.0
VNM.27.13_1,HàNội,HoàiĐức,ThànhPhố,Huyện,85054864.96082015,1900.0,82064.0,83964.0,987.0
VNM.14.9_1,CaoBằng,QuảngUyên,Tỉnh,Huyện,384391926.01902306,1184.0,9906.0,11090.0,29.0
VNM.4.2_1,BắcKạn,BaBể,Tỉnh,Huyện,683626159.4312565,1153.0,13603.0,14756.0,22.0
VNM.4.5_1,BắcKạn,NaRì,Tỉnh,Huyện,853863352.1778007,956.0,9944.0,10900.0,13.0
VNM.63.7_1,YênBái,VănYên,Tỉnh,Huyện,1396558581.8767877,2555.0,39001.0,41556.0,30.0
VNM.49.10_1,QuảngNinh,MóngCái,Tỉnh,ThànhPhố,537571971.7376443,22673.0,14042.0,36715.0,68.0
VNM.49.4_1,QuảngNinh,CôTô,Tỉnh,Huyện,53258618.11056048,1056.0,1132.0,2188.0,41.0
VNM.3.10_1,BắcGiang,YênThế,Tỉnh,Huyện,306404264.7038245,1868.0,26066.0,27934.0,91.0
VNM.3.7_1,BắcGiang,TânYên,Tỉnh,Huyện,208124162.4197288,2228.0,47266.0,49494.0,238.0
VNM.3.8_1,BắcGiang,ViệtYên,Tỉnh,Huyện,171222641.96677884,5368.0,64648.0,70016.0,409.0
VNM.44.7_1,PhúThọ,TamNông,Tỉnh,Huyện,154021755.7540038,1055.0,24242.0,25297.0,164.0
VNM.44.10_1,PhúThọ,ThanhSơn,Tỉnh,Huyện,620621758.9239055,3499.0,36364.0,39863.0,64.0
VNM.62.7_1,VĩnhPhúc,VĩnhTường,Tỉnh,Huyện,141354025.38096634,7645.0,48957.0,56602.0,400.0
VNM.5.5_1,BắcNinh,TừSơn,Tỉnh,ThịXã,60621969.74208689,32305.0,27463.0,59768.0,986.0
VNM.5.3_1,BắcNinh,LươngTài,Tỉnh,Huyện,105439938.5877626,2679.0,24594.0,27273.0,259.0
VNM.22.12_1,HảiDương,ThanhMiện,Tỉnh,Huyện,124189512.83848457,2486.0,34745.0,37231.0,300.0
VNM.23.11_1,HảiPhòng,LêChân,ThànhPhố,Quận,11768424.04543799,60047.0,0.0,60047.0,5102.0
VNM.31.7_1,HưngYên,TiênLữ,Tỉnh,Huyện,78667574.05863236,1305.0,22791.0,24096.0,306.0
VNM.40.1_1,NamĐịnh,GiaoThủy,Tỉnh,Huyện,209847782.1810703,3571.0,35297.0,38868.0,185.0
VNM.57.1_1,ThanhHóa,BỉmSơn,Tỉnh,ThịXã,63649852.63604018,11701.0,2315.0,14016.0,220.0
VNM.57.14_1,ThanhHóa,NôngCống,Tỉnh,Huyện,284571401.22215235,3916.0,50685.0,54601.0,192.0
VNM.41.5_1,NghệAn,ĐôLương,Tỉnh,Huyện,353503600.1811539,3181.0,63600.0,66781.0,189.0
VNM.46.4_1,QuảngBình,MinhHóa,Tỉnh,Huyện,1382930788.2158003,1980.0,13536.0,15516.0,11.0
VNM.54.2_1,ThừaThiênHuế,Huế,Tỉnh,ThànhPhố,71197231.12745512,122233.0,0.0,122233.0,1717.0
VNM.54.1_1,ThừaThiênHuế,ALưới,Tỉnh,Huyện,1225368961.2879925,2270.0,14681.0,16951.0,14.0
VNM.19.4_1,ĐàNẵng,LiênChiểu,ThànhPhố,Quận,81904861.89398699,84019.0,0.0,84019.0,1026.0
VNM.19.2_1,ĐàNẵng,HảiChâu,ThànhPhố,Quận,22153641.782024484,72645.0,0.0,72645.0,3279.0
VNM.47.18_1,QuảngNam,TiênPhước,Tỉnh,Huyện,453687762.51125604,1973.0,16446.0,18419.0,41.0
VNM.48.11_1,QuảngNgãi,SơnTây,Tỉnh,Huyện,381527379.05017906,0.0,7674.0,7674.0,20.0
VNM.11.9_1,BìnhThuận,TánhLinh,Tỉnh,Huyện,1196193112.4995782,4759.0,22352.0,27111.0,23.0
VNM.21.17_1,GiaLai,Pleiku,Tỉnh,ThànhPhố,260838684.8708942,57328.0,23157.0,80485.0,309.0
VNM.10.9_1,BìnhPhước,LộcNinh,Tỉnh,Huyện,853070162.127693,2614.0,31440.0,34054.0,40.0
VNM.10.6_1,BìnhPhước,ĐồngPhú,Tỉnh,Huyện,937854849.0858,5925.0,25940.0,31865.0,34.0
VNM.53.6_1,TâyNinh,TânBiên,Tỉnh,Huyện,857264160.443712,4323.0,27236.0,31559.0,37.0
VNM.25.18_1,HồChíMinh,6,ThànhPhố,Quận,7141008.660315758,70996.0,0.0,70996.0,9942.0
VNM.39.7_1,LongAn,KiếnTường,Tỉnh,ThịXã,199230565.20917505,5083.0,7427.0,12510.0,63.0
VNM.39.13_1,LongAn,ThạnhHóa,Tỉnh,Huyện,470826984.540195,1903.0,15941.0,17844.0,38.0
VNM.39.14_1,LongAn,ThủThừa,Tỉnh,Huyện,298922864.4650525,3645.0,24564.0,28209.0,94.0
VNM.6.8_1,BếnTre,MỏCàyNam,Tỉnh,Huyện,231519122.1869061,2215.0,27427.0,29642.0,128.0
VNM.61.6_1,VĩnhLong,TràÔn,Tỉnh,Huyện,267381526.6941315,1941.0,25971.0,27912.0,104.0
VNM.18.8_1,ĐồngTháp,SaĐéc,Tỉnh,ThànhPhố,59439096.02375587,16082.0,12239.0,28321.0,476.0
VNM.33.6_1,KiênGiang,GòQuao,Tỉnh,Huyện,436771904.96679235,2854.0,37995.0,40849.0,94.0
VNM.24.3_1,HậuGiang,LongMỹ,Tỉnh,ThịXã,150813200.74958506,6966.0,8015.0,14981.0,99.0
VNM.51.9_1,SócTrăng,ThạnhTrị,Tỉnh,Huyện,287796960.14896256,5938.0,11770.0,17708.0,62.0
VNM.35.11_1,LạngSơn,VănQuan,Tỉnh,Huyện,548641768.8926603,1199.0,14361.0,15560.0,28.0
VNM.62.5_1,VĩnhPhúc,TamĐảo,Tỉnh,Huyện,234940296.51652262,216.0,27598.0,27814.0,118.0
VNM.40.6_1,NamĐịnh,NghĩaHưng,Tỉnh,Huyện,204579419.11369166,5501.0,40816.0,46317.0,226.0
VNM.9.1_1,BìnhDương,BắcTânUyên,Tỉnh,Huyện,399895881.8693433,1850.0,20033.0,21883.0,55.0
VNM.25.7_1,HồChíMinh,HócMôn,ThànhPhố,Huyện,109180103.88925262,5149.0,176704.0,181853.0,1666.0
VNM.12.7_1,CầnThơ,ThốtNốt,ThànhPhố,Quận,120084105.56587023,43839.0,0.0,43839.0,365.0
VNM.8.11_1,BìnhĐịnh,VĩnhThạnh,Tỉnh,Huyện,717068850.062167,1654.0,7525.0,9179.0,13.0
VNM.58.1_1,TiềnGiang,CáiBè,Tỉnh,Huyện,415457641.4297028,3702.0,76247.0,79949.0,192.0
VNM.61.4_1,VĩnhLong,MangThít,Tỉnh,Huyện,161945057.21176565,771.0,21860.0,22631.0,140.0
VNM.11.10_1,BìnhThuận,TuyPhong,Tỉnh,Huyện,772429382.3803593,21790.0,26510.0,48300.0,63.0
VNM.22.8_1,HảiDương,NamSách,Tỉnh,Huyện,110854013.7986214,2917.0,30695.0,33612.0,303.0
VNM.21.16_1,GiaLai,PhúThiện,Tỉnh,Huyện,503973556.9039395,7009.0,20481.0,27490.0,55.0
VNM.37.8_1,LâmĐồng,ĐamRông,Tỉnh,Huyện,864124394.6410263,0.0,19630.0,19630.0,23.0
VNM.15.7_1,ĐắkLắk,EaSúp,Tỉnh,Huyện,1764875452.185054,4177.0,18878.0,23055.0,13.0
VNM.26.10_1,HàGiang,XínMần,Tỉnh,Huyện,582946779.9716785,1833.0,20968.0,22801.0,39.0
VNM.30.1_1,HoàBình,CaoPhong,Tỉnh,Huyện,255210661.61658478,1615.0,12150.0,13765.0,54.0
VNM.57.21_1,ThanhHóa,ThanhHóa,Tỉnh,ThànhPhố,146631804.97063503,67422.0,33014.0,100436.0,685.0
VNM.43.3_1,NinhThuận,NinhPhước,Tỉnh,Huyện,342780210.8049309,7729.0,31807.0,39536.0,115.0
VNM.6.5_1,BếnTre,ChâuThành,Tỉnh,Huyện,224035070.12387085,1369.0,49512.0,50881.0,227.0
VNM.23.5_1,HảiPhòng,ĐồSơn,ThànhPhố,Quận,31862242.948727682,13372.0,0.0,13372.0,420.0
VNM.48.12_1,QuảngNgãi,TâyTrà,Tỉnh,Huyện,339036124.6103123,0.0,7810.0,7810.0,23.0
VNM.6.6_1,BếnTre,GiồngTrôm,Tỉnh,Huyện,312939384.7629163,2189.0,37613.0,39802.0,127.0
VNM.13.1_1,CàMau,CàMau,Tỉnh,ThànhPhố,248851643.40450215,44897.0,25736.0,70633.0,284.0
VNM.30.2_1,HoàBình,ĐàBắc,Tỉnh,Huyện,779354874.4958457,1431.0,15334.0,16765.0,22.0
VNM.57.9_1,ThanhHóa,MườngLát,Tỉnh,Huyện,806978367.5255004,1152.0,12911.0,14063.0,17.0
VNM.50.9_1,QuảngTrị,TriệuPhong,Tỉnh,Huyện,352921076.7370709,1159.0,20839.0,21998.0,62.0
VNM.15.14_1,ĐắkLắk,M'Đrắk,Tỉnh,Huyện,1244789607.2125306,1750.0,21890.0,23640.0,19.0
VNM.27.29_1,HàNội,ThanhXuân,ThànhPhố,Quận,9260342.741525996,99157.0,0.0,99157.0,10708.0
VNM.50.8_1,QuảngTrị,QuảngTrị,Tỉnh,ThịXã,74974702.02093738,4919.0,1051.0,5970.0,80.0
VNM.54.8_1,ThừaThiênHuế,PhúVang,Tỉnh,Huyện,278770289.1497975,10990.0,47774.0,58764.0,211.0
VNM.39.15_1,LongAn,VĩnhHưng,Tỉnh,Huyện,381828057.0690887,2913.0,12900.0,15813.0,41.0
VNM.26.8_1,HàGiang,QuangBình,Tỉnh,Huyện,792829504.5698601,2196.0,17365.0,19561.0,25.0
VNM.23.9_1,HảiPhòng,KiếnAn,ThànhPhố,Quận,29371312.6365727,36158.0,0.0,36158.0,1231.0
VNM.53.7_1,TâyNinh,TânChâu,Tỉnh,Huyện,1103728736.073959,2674.0,39097.0,41771.0,38.0
VNM.51.1_1,SócTrăng,ChâuThành,Tỉnh,Huyện,236529706.55897903,2519.0,23731.0,26250.0,111.0
VNM.33.3_1,KiênGiang,ChâuThành,Tỉnh,Huyện,284923270.7109882,7661.0,46582.0,54243.0,190.0
VNM.25.23_1,HồChíMinh,TânPhú,ThànhPhố,Quận,16005139.891474504,191660.0,0.0,191660.0,11975.0
VNM.63.2_1,YênBái,MùCăngChải,Tỉnh,Huyện,1197705482.4708285,922.0,21290.0,22212.0,19.0
VNM.51.3_1,SócTrăng,KếSách,Tỉnh,Huyện,351175867.5612976,5891.0,32140.0,38031.0,108.0
VNM.27.12_1,HàNội,HaiBàTrưng,ThànhPhố,Quận,9704761.365248585,93052.0,0.0,93052.0,9588.0
VNM.27.30_1,HàNội,ThườngTín,ThànhPhố,Huyện,130405024.2865292,2030.0,71657.0,73687.0,565.0
VNM.26.7_1,HàGiang,QuảnBạ,Tỉnh,Huyện,532472360.78008765,1902.0,15954.0,17856.0,34.0
VNM.26.9_1,HàGiang,VịXuyên,Tỉnh,Huyện,1501393657.6524417,3982.0,33484.0,37466.0,25.0
VNM.26.2_1,HàGiang,BắcQuang,Tỉnh,Huyện,1094479007.7278426,5376.0,31833.0,37209.0,34.0
VNM.20.6_1,ĐiệnBiên,MườngNhé,Tỉnh,Huyện,1555360905.942322,0.0,16148.0,16148.0,10.0
VNM.49.14_1,QuảngNinh,VânĐồn,Tỉnh,Huyện,551715546.774778,2674.0,11343.0,14017.0,25.0
VNM.62.2_1,VĩnhPhúc,LậpThạch,Tỉnh,Huyện,172449179.73695943,3678.0,34833.0,38511.0,223.0
VNM.22.5_1,HảiDương,HảiDương,Tỉnh,ThànhPhố,72813026.61555961,59921.0,7484.0,67405.0,926.0
VNM.31.10_1,HưngYên,YênMỹ,Tỉnh,Huyện,92145080.16739121,4296.0,45733.0,50029.0,543.0
VNM.57.16_1,ThanhHóa,QuanHóa,Tỉnh,Huyện,994133821.1422417,1101.0,15148.0,16249.0,16.0
VNM.57.22_1,ThanhHóa,ThiệuHóa,Tỉnh,Huyện,159337122.50340068,2209.0,44915.0,47124.0,296.0
VNM.41.14_1,NghệAn,QuỳHợp,Tỉnh,Huyện,942945676.1412154,3266.0,41053.0,44319.0,47.0
VNM.41.6_1,NghệAn,HoàngMai,Tỉnh,ThịXã,167830621.5085157,18319.0,18127.0,36446.0,217.0
VNM.29.6_1,HàTĩnh,HươngKhê,Tỉnh,Huyện,1258620703.721511,2558.0,21729.0,24287.0,19.0
VNM.47.15_1,QuảngNam,TamKỳ,Tỉnh,ThànhPhố,94306561.53748646,27647.0,9949.0,37596.0,399.0
VNM.47.17_1,QuảngNam,ThăngBình,Tỉnh,Huyện,411284461.6524685,4305.0,44649.0,48954.0,119.0
VNM.48.8_1,QuảngNgãi,QuảngNgãi,Tỉnh,ThànhPhố,156184763.59324124,34508.0,37088.0,71596.0,458.0
VNM.8.5_1,BìnhĐịnh,PhùCát,Tỉnh,Huyện,680796981.9807552,2785.0,47220.0,50005.0,73.0
VNM.45.9_1,PhúYên,TuyHoà,Tỉnh,ThànhPhố,111593307.51997872,34624.0,10290.0,44914.0,402.0
VNM.32.8_1,KhánhHòa,VạnNinh,Tỉnh,Huyện,558621502.7296177,6190.0,34618.0,40808.0,73.0
VNM.32.5_1,KhánhHòa,KhánhVĩnh,Tỉnh,Huyện,1166260237.889908,1430.0,12816.0,14246.0,12.0
VNM.11.2_1,BìnhThuận,ĐứcLinh,Tỉnh,Huyện,548178920.7665681,10271.0,25971.0,36242.0,66.0
VNM.21.11_1,GiaLai,IaPa,Tỉnh,Huyện,867159209.0384902,0.0,20759.0,20759.0,24.0
VNM.15.12_1,ĐắkLắk,KrôngPắc,Tỉnh,Huyện,626617862.4501294,4949.0,53276.0,58225.0,93.0
VNM.15.3_1,ĐắkLắk,CưKuin,Tỉnh,Huyện,288216624.5268956,0.0,32229.0,32229.0,112.0
VNM.16.8_1,ĐắkNông,TuyĐức,Tỉnh,Huyện,1121850805.009316,0.0,20445.0,20445.0,18.0
VNM.37.10_1,LâmĐồng,ĐơnDương,Tỉnh,Huyện,612341247.8523831,7900.0,26640.0,34540.0,56.0
VNM.10.3_1,BìnhPhước,BùĐăng,Tỉnh,Huyện,1494458298.685484,2742.0,41355.0,44097.0,30.0
VNM.9.7_1,BìnhDương,TânUyên,Tỉnh,ThịXã,191896031.23791462,114934.0,55069.0,170003.0,886.0
VNM.17.1_1,ĐồngNai,BiênHòa,Tỉnh,ThànhPhố,262526787.25411314,296565.0,78764.0,375329.0,1430.0
VNM.17.7_1,ĐồngNai,TânPhú,Tỉnh,Huyện,774501640.3423426,4948.0,38649.0,43597.0,56.0
VNM.39.2_1,LongAn,CầnĐước,Tỉnh,Huyện,221217744.20837563,3584.0,51441.0,55025.0,249.0
VNM.6.3_1,BếnTre,BìnhĐại,Tỉnh,Huyện,399931804.74783075,2579.0,33693.0,36272.0,91.0
VNM.61.2_1,VĩnhLong,BìnhTân,Tỉnh,Huyện,157955255.050514,0.0,26127.0,26127.0,165.0
VNM.18.2_1,ĐồngTháp,CaoLãnh,Tỉnh,Huyện,490200957.33275163,3972.0,52698.0,56670.0,116.0
VNM.18.11_1,ĐồngTháp,ThanhBình,Tỉnh,Huyện,345617756.8235673,2995.0,32250.0,35245.0,102.0
VNM.1.5_1,AnGiang,ChâuThành,Tỉnh,Huyện,355238453.40525407,6650.0,35991.0,42641.0,120.0
VNM.12.9_1,CầnThơ,VĩnhThạnh,ThànhPhố,Huyện,307658615.1501381,3863.0,22441.0,26304.0,85.0
