ward_id,city,district,ward,city_title,dist_title,ward_title,area_sqm,total,urban,rural,pop_density
VNM.27.10.3_1,HàNội,GiaLâm,ĐặngXá,ThànhPhố,Huyện,Xã,5992563.202642317,20849,,20849.0,3479.0
VNM.27.18.12_1,HàNội,MêLinh,ThanhLâm,ThànhPhố,Huyện,Xã,12366600.145475632,18580,,18580.0,1502.0
VNM.27.21.20_1,HàNội,PhúcThọ,VânNam,ThànhPhố,Huyện,Xã,6267641.937411917,6495,,6495.0,1036.0
VNM.26.11.14_1,HàGiang,YênMinh,PhúLũng,Tỉnh,Huyện,Xã,12978090.670420714,3246,,3246.0,250.0
VNM.14.1.2_1,CaoBằng,BảoLạc,BảoToàn,Tỉnh,Huyện,Xã,65231438.848403275,2923,,2923.0,45.0
VNM.14.7.8_1,CaoBằng,NguyênBình,MinhThanh,Tỉnh,Huyện,Xã,23336302.051406674,1388,,1388.0,59.0
VNM.60.1.6_1,TuyênQuang,ChiêmHóa,HùngMỹ,Tỉnh,Huyện,Xã,65723444.857515655,5052,,5052.0,77.0
VNM.38.2.4_1,LàoCai,BảoYên,KimSơn,Tỉnh,Huyện,Xã,69626535.77720605,7288,,7288.0,105.0
VNM.63.2.11_1,YênBái,MùCăngChải,MùCăngChải,Tỉnh,Huyện,ThịTrấn,7960699.689491408,3425,3425.0,,430.0
VNM.27.6.7_1,HàNội,ChươngMỹ,HồngPhong,ThànhPhố,Huyện,Xã,3272038.461790365,4588,,4588.0,1402.0
VNM.36.1.6_1,LaiChâu,LaiChâu,SanThàng,Tỉnh,ThànhPhố,Xã,24725783.745146766,4916,,4916.0,199.0
VNM.27.10.1_1,HàNội,GiaLâm,BátTràng,ThànhPhố,Huyện,Xã,1822196.0336146234,8622,,8622.0,4732.0
VNM.4.1.8_1,BắcKạn,BạchThông,NguyênPhúc,Tỉnh,Huyện,Xã,48034410.398019135,1869,,1869.0,39.0
VNM.38.9.1_1,LàoCai,VănBàn,ChiềngKen,Tỉnh,Huyện,Xã,54533088.08543553,5191,,5191.0,95.0
VNM.27.26.12_1,HàNội,ThạchThất,HươngNgải,ThànhPhố,Huyện,Xã,4854874.009005576,8482,,8482.0,1747.0
VNM.63.6.30_1,YênBái,VănChấn,ThượngBằngLa,Tỉnh,Huyện,Xã,92404011.3840759,8327,,8327.0,90.0
VNM.20.10.7_1,ĐiệnBiên,TuầnGiáo,NàSáy,Tỉnh,Huyện,Xã,18288381.219908793,2855,,2855.0,156.0
VNM.38.4.13_1,LàoCai,BátXát,NậmChạc,Tỉnh,Huyện,Xã,49793448.66420121,2679,,2679.0,54.0
VNM.4.6.9_1,BắcKạn,NgânSơn,ThượngQuan,Tỉnh,Huyện,Xã,160836946.64120767,3044,,3044.0,19.0
VNM.60.1.11_1,TuyênQuang,ChiêmHóa,NgọcHội,Tỉnh,Huyện,Xã,30596048.876599032,5400,,5400.0,176.0
VNM.52.3.8_1,SơnLa,MaiSơn,ChiềngMung,Tỉnh,Huyện,Xã,35052227.70825722,12726,,12726.0,363.0
VNM.63.6.19_1,YênBái,VănChấn,PhúcSơn,Tỉnh,Huyện,Xã,12170581.312315503,6954,,6954.0,571.0
VNM.52.10.26_1,SơnLa,ThuậnChâu,ThônMòn,Tỉnh,Huyện,Xã,14695476.040851483,6561,,6561.0,446.0
VNM.14.7.12_1,CaoBằng,NguyênBình,TamKim,Tỉnh,Huyện,Xã,54218801.928059645,2661,,2661.0,49.0
VNM.52.10.3_1,SơnLa,ThuậnChâu,BonPhặng,Tỉnh,Huyện,Xã,35984177.589057185,5966,,5966.0,166.0
VNM.27.16.9_1,HàNội,LongBiên,PhúcĐồng,ThànhPhố,Quận,Phường,4437866.91393845,14211,14211.0,,3202.0
VNM.14.10.16_1,CaoBằng,ThạchAn,VânTrình,Tỉnh,Huyện,Xã,22045729.36799644,1581,,1581.0,72.0
VNM.63.5.3_1,YênBái,TrấnYên,CổPhúc,Tỉnh,Huyện,ThịTrấn,4430934.579149409,5788,5788.0,,1306.0
VNM.30.2.11_1,HoàBình,ĐàBắc,MườngTuổng,Tỉnh,Huyện,Xã,14060437.513102252,1095,,1095.0,78.0
VNM.27.4.15_1,HàNội,BaVì,PhúCường,ThànhPhố,Huyện,Xã,7776025.104336238,5268,,5268.0,677.0
VNM.26.1.9_1,HàGiang,BắcMê,ThượngTân,Tỉnh,Huyện,Xã,71778947.44557655,2569,,2569.0,36.0
VNM.4.1.13_1,BắcKạn,BạchThông,SĩBình,Tỉnh,Huyện,Xã,27364744.6384652,1613,,1613.0,59.0
VNM.4.3.7_1,BắcKạn,ChợĐồn,ĐồngLạc,Tỉnh,Huyện,Xã,36814540.32386013,2255,,2255.0,61.0
VNM.38.3.10_1,LàoCai,BắcHà,LầuThíNgài,Tỉnh,Huyện,Xã,16655724.706493197,1871,,1871.0,112.0
VNM.27.4.27_1,HàNội,BaVì,TòngBạt,ThànhPhố,Huyện,Xã,9808597.096151374,10048,,10048.0,1024.0
VNM.4.5.18_1,BắcKạn,NaRì,VănHọc,Tỉnh,Huyện,Xã,15292206.236471538,1028,,1028.0,67.0
VNM.20.10.4_1,ĐiệnBiên,TuầnGiáo,MườngMùn,Tỉnh,Huyện,Xã,86291918.46391486,5557,,5557.0,64.0
VNM.26.5.20_1,HàGiang,HoàngSuPhì,TânTiến,Tỉnh,Huyện,Xã,18307087.065432537,3971,,3971.0,217.0
VNM.27.15.10_1,HàNội,HoàngMai,ThanhTrì,ThànhPhố,Quận,Phường,2988328.938938438,25110,25110.0,,8403.0
VNM.38.9.23_1,LàoCai,VănBàn,VõLao,Tỉnh,Huyện,Xã,48947107.75184116,10668,,10668.0,218.0
VNM.4.3.13_1,BắcKạn,ChợĐồn,PhongHuân,Tỉnh,Huyện,Xã,24034674.472351518,847,,847.0,35.0
VNM.30.8.17_1,HoàBình,LươngSơn,ThanhLương,Tỉnh,Huyện,Xã,7607648.262022986,3863,,3863.0,508.0
VNM.30.5.1_1,HoàBình,KimBôi,BắcSơn,Tỉnh,Huyện,Xã,24128452.696115103,3626,,3626.0,150.0
VNM.30.1.8_1,HoàBình,CaoPhong,TâyPhong,Tỉnh,Huyện,Xã,21943969.35693829,5269,,5269.0,240.0
VNM.30.10.16_1,HoàBình,TânLạc,PhúCường,Tỉnh,Huyện,Xã,37869954.6117551,7190,,7190.0,190.0
VNM.30.9.18_1,HoàBình,MaiChâu,TânDân,Tỉnh,Huyện,Xã,43557827.19088976,2349,,2349.0,54.0
VNM.30.9.6_1,HoàBình,MaiChâu,HangKia,Tỉnh,Huyện,Xã,23045750.17311982,3700,,3700.0,161.0
VNM.30.6.6_1,HoàBình,LạcSơn,ChíThiện,Tỉnh,Huyện,Xã,7318632.599879077,2664,,2664.0,364.0
VNM.30.6.2_1,HoàBình,LạcSơn,BìnhCảng,Tỉnh,Huyện,Xã,11181905.051553143,3127,,3127.0,280.0
VNM.30.6.3_1,HoàBình,LạcSơn,BìnhChân,Tỉnh,Huyện,Xã,14628932.890286116,2788,,2788.0,191.0
VNM.30.7.14_1,HoàBình,LạcThủy,ThanhNông,Tỉnh,Huyện,Xã,24159752.76650098,5203,,5203.0,215.0
VNM.56.8.26_1,TháiNguyên,TháiNguyên,TânThành,Tỉnh,ThànhPhố,Phường,2336621.6875757934,4995,4995.0,,2138.0
VNM.56.8.14_1,TháiNguyên,TháiNguyên,PhúcHà,Tỉnh,ThànhPhố,Xã,6618996.8795323195,3996,,3996.0,604.0
VNM.56.8.2_1,TháiNguyên,TháiNguyên,CaoNgạn,Tỉnh,ThànhPhố,Xã,8436730.608551836,7375,,7375.0,874.0
VNM.56.2.11_1,TháiNguyên,ĐịnhHóa,KimSơn,Tỉnh,Huyện,Xã,9194327.162430627,2142,,2142.0,233.0
VNM.56.6.3_1,TháiNguyên,PhúLương,Đu,Tỉnh,Huyện,ThịTrấn,2452844.243794635,8829,8829.0,,3599.0
VNM.56.6.9_1,TháiNguyên,PhúLương,PhúĐô,Tỉnh,Huyện,Xã,22408781.631320506,5768,,5768.0,257.0
VNM.56.1.5_1,TháiNguyên,ĐạiTừ,CùVân,Tỉnh,Huyện,Xã,15470928.206064643,6663,,6663.0,431.0
VNM.56.4.7_1,TháiNguyên,PhổYên,HồngTiến,Tỉnh,ThịXã,Xã,18740756.917500284,13744,,13744.0,733.0
VNM.56.4.17_1,TháiNguyên,PhổYên,TrungThành,Tỉnh,ThịXã,Xã,8958064.777840398,11849,,11849.0,1323.0
VNM.56.5.16_1,TháiNguyên,PhúBình,TânThành,Tỉnh,Huyện,Xã,27051020.612506423,5523,,5523.0,204.0
VNM.35.9.23_1,LạngSơn,TràngĐịnh,VĩnhTiến,Tỉnh,Huyện,Xã,29537179.046700507,516,,516.0,17.0
VNM.35.9.10_1,LạngSơn,TràngĐịnh,HùngSơn,Tỉnh,Huyện,Xã,36153082.4019638,3882,,3882.0,107.0
VNM.35.2.6_1,LạngSơn,BìnhGia,HoaThám,Tỉnh,Huyện,Xã,113143655.03559545,3446,,3446.0,30.0
VNM.35.2.5_1,LạngSơn,BìnhGia,HòaBình,Tỉnh,Huyện,Xã,51568586.00446591,1446,,1446.0,28.0
VNM.35.10.19_1,LạngSơn,VănLãng,TrùngKhánh,Tỉnh,Huyện,Xã,39934912.17148758,1688,,1688.0,42.0
VNM.35.10.12_1,LạngSơn,VănLãng,TânMỹ,Tỉnh,Huyện,Xã,40193420.74217053,7756,,7756.0,193.0
VNM.35.3.2_1,LạngSơn,CaoLộc,BìnhTrung,Tỉnh,Huyện,Xã,15216299.573564257,1926,,1926.0,127.0
VNM.35.3.17_1,LạngSơn,CaoLộc,TânThành,Tỉnh,Huyện,Xã,38938945.575631216,3759,,3759.0,97.0
VNM.35.11.21_1,LạngSơn,VănQuan,ViệtYên,Tỉnh,Huyện,Xã,8431203.31064009,1014,,1014.0,120.0
VNM.35.11.10_1,LạngSơn,VănQuan,SongGiang,Tỉnh,Huyện,Xã,11893343.281543178,1211,,1211.0,102.0
VNM.35.11.2_1,LạngSơn,VănQuan,ChuTúc,Tỉnh,Huyện,Xã,15266121.502982453,2092,,2092.0,137.0
VNM.35.11.4_1,LạngSơn,VănQuan,ĐồngGiáp,Tỉnh,Huyện,Xã,18849835.03826321,2181,,2181.0,116.0
VNM.35.1.15_1,LạngSơn,BắcSơn,TânTri,Tỉnh,Huyện,Xã,69905821.5336318,4305,,4305.0,62.0
VNM.35.1.2_1,LạngSơn,BắcSơn,BắcSơn,Tỉnh,Huyện,Xã,17839598.12077944,2248,,2248.0,126.0
VNM.35.6.6_1,LạngSơn,HữuLũng,HữuLiên,Tỉnh,Huyện,Xã,66849457.06187595,3519,,3519.0,53.0
VNM.35.6.10_1,LạngSơn,HữuLũng,HòaSơn,Tỉnh,Huyện,Xã,51107667.78354256,5416,,5416.0,106.0
VNM.35.4.4_1,LạngSơn,ChiLăng,ChiLăng,Tỉnh,Huyện,ThịTrấn,20893142.26588286,6252,6252.0,,299.0
VNM.35.4.1_1,LạngSơn,ChiLăng,BắcThủy,Tỉnh,Huyện,Xã,32762985.610534597,2023,,2023.0,62.0
VNM.35.4.3_1,LạngSơn,ChiLăng,BằngMạc,Tỉnh,Huyện,Xã,22184602.19580745,2274,,2274.0,103.0
VNM.35.4.14_1,LạngSơn,ChiLăng,NhânLý,Tỉnh,Huyện,Xã,22294035.61769714,2497,,2497.0,112.0
VNM.35.4.16_1,LạngSơn,ChiLăng,QuangLang,Tỉnh,Huyện,Xã,30201294.83417535,7040,,7040.0,233.0
VNM.35.8.24_1,LạngSơn,LộcBình,VânMộng,Tỉnh,Huyện,Xã,16235286.66998519,1977,,1977.0,122.0
VNM.35.8.28_1,LạngSơn,LộcBình,XuânTình,Tỉnh,Huyện,Xã,7933780.529339704,1554,,1554.0,196.0
VNM.35.8.6_1,LạngSơn,LộcBình,HữuLân,Tỉnh,Huyện,Xã,91271904.1823708,2524,,2524.0,28.0
VNM.49.7.19_1,QuảngNinh,HạLong,ViệtHưng,Tỉnh,ThànhPhố,Phường,27414539.88640476,10126,10126.0,,369.0
VNM.49.13.7_1,QuảngNinh,UôngBí,ThanhSơn,Tỉnh,ThànhPhố,Phường,9536534.911311511,17406,17406.0,,1825.0
VNM.49.13.1_1,QuảngNinh,UôngBí,BắcSơn,Tỉnh,ThànhPhố,Phường,27287424.050602883,6921,6921.0,,254.0
VNM.49.2.5_1,QuảngNinh,BìnhLiêu,HúcĐộng,Tỉnh,Huyện,Xã,49908833.357989274,2783,,2783.0,56.0
VNM.49.12.12_1,QuảngNinh,TiênYên,YênThan,Tỉnh,Huyện,Xã,51216237.169045076,3223,,3223.0,63.0
VNM.49.5.7_1,QuảngNinh,ĐầmHà,QuảngLâm,Tỉnh,Huyện,Xã,88997509.26506662,3108,,3108.0,35.0
VNM.49.11.2_1,QuảngNinh,QuảngYên,CộngHòa,Tỉnh,ThịXã,Phường,7548773.245397698,7759,7759.0,,1028.0
VNM.49.11.10_1,QuảngNinh,QuảngYên,NamHoà,Tỉnh,ThịXã,Phường,9294034.419771926,6137,6137.0,,660.0
VNM.3.10.17_1,BắcGiang,YênThế,TamTiến,Tỉnh,Huyện,Xã,30756197.03147751,6367,,6367.0,207.0
VNM.3.10.8_1,BắcGiang,YênThế,ĐồngLạc,Tỉnh,Huyện,Xã,6052403.5197179755,4096,,4096.0,677.0
VNM.3.7.6_1,BắcGiang,TânYên,HợpĐức,Tỉnh,Huyện,Xã,9901584.153520046,7216,,7216.0,729.0
VNM.3.7.13_1,BắcGiang,TânYên,NgọcThiện,Tỉnh,Huyện,Xã,13778549.563426422,13544,,13544.0,983.0
VNM.3.3.10_1,BắcGiang,LạngGiang,NghĩaHòa,Tỉnh,Huyện,Xã,7519609.387404528,7988,,7988.0,1062.0
VNM.3.3.13_1,BắcGiang,LạngGiang,QuangThịnh,Tỉnh,Huyện,Xã,11438260.800633831,9582,,9582.0,838.0
VNM.3.3.1_1,BắcGiang,LạngGiang,AnHà,Tỉnh,Huyện,Xã,8521482.975238549,9263,,9263.0,1087.0
VNM.3.4.11_1,BắcGiang,LụcNam,ĐôngPhú,Tỉnh,Huyện,Xã,25960110.307710856,10844,,10844.0,418.0
VNM.3.4.27_1,BắcGiang,LụcNam,YênSơn,Tỉnh,Huyện,Xã,18692119.39591503,10345,,10345.0,553.0
VNM.3.4.5_1,BắcGiang,LụcNam,CẩmLý,Tỉnh,Huyện,Xã,27928802.67497984,8586,,8586.0,307.0
VNM.3.5.4_1,BắcGiang,LụcNgạn,CấmSơn,Tỉnh,Huyện,Xã,41043384.94725142,4473,,4473.0,109.0
VNM.3.5.19_1,BắcGiang,LụcNgạn,PhongVân,Tỉnh,Huyện,Xã,36284074.672055356,5380,,5380.0,148.0
VNM.3.5.24_1,BắcGiang,LụcNgạn,TânHoa,Tỉnh,Huyện,Xã,21153395.99891114,6978,,6978.0,330.0
VNM.3.5.8_1,BắcGiang,LụcNgạn,GiápSơn,Tỉnh,Huyện,Xã,17134136.217904687,9363,,9363.0,546.0
VNM.3.5.14_1,BắcGiang,LụcNgạn,MỹAn,Tỉnh,Huyện,Xã,17380055.329625405,6351,,6351.0,365.0
VNM.3.8.7_1,BắcGiang,ViệtYên,Nếnh,Tỉnh,Huyện,ThịTrấn,5972125.693210711,9952,9952.0,,1666.0
VNM.3.8.14_1,BắcGiang,ViệtYên,ThượngLan,Tỉnh,Huyện,Xã,10067692.294389293,9265,,9265.0,920.0
VNM.3.8.16_1,BắcGiang,ViệtYên,TrungSơn,Tỉnh,Huyện,Xã,12265894.564525852,10879,,10879.0,887.0
VNM.3.2.23_1,BắcGiang,HiệpHòa,TháiSơn,Tỉnh,Huyện,Xã,4468570.864334776,5723,,5723.0,1281.0
VNM.3.2.9_1,BắcGiang,HiệpHòa,HợpThịnh,Tỉnh,Huyện,Xã,9464755.37429495,11710,,11710.0,1237.0
VNM.44.12.10_1,PhúThọ,ViệtTrì,MinhPhương,Tỉnh,ThànhPhố,Phường,3249191.025539793,9812,9812.0,,3020.0
VNM.44.6.8_1,PhúThọ,PhúThọ,ThanhVinh,Tỉnh,ThịXã,Phường,3678614.5287549733,3866,3866.0,,1051.0
VNM.44.3.4_1,PhúThọ,HạHoà,ChínhCông,Tỉnh,Huyện,Xã,6661870.090723892,1814,,1814.0,272.0
VNM.44.3.28_1,PhúThọ,HạHoà,VĩnhChân,Tỉnh,Huyện,Xã,6357659.465736834,4049,,4049.0,637.0
VNM.44.9.24_1,PhúThọ,ThanhBa,VõLao,Tỉnh,Huyện,Xã,7808407.142386869,4463,,4463.0,572.0
VNM.44.9.17_1,PhúThọ,ThanhBa,SơnCương,Tỉnh,Huyện,Xã,5582439.426450215,4585,,4585.0,821.0
VNM.44.9.20_1,PhúThọ,ThanhBa,ThanhHà,Tỉnh,Huyện,Xã,5446006.549527449,4621,,4621.0,849.0
VNM.44.13.17_1,PhúThọ,YênLập,YênLập,Tỉnh,Huyện,ThịTrấn,13269267.426217174,8074,8074.0,,608.0
VNM.44.13.16_1,PhúThọ,YênLập,XuânViên,Tỉnh,Huyện,Xã,12519834.364168229,4469,,4469.0,357.0
VNM.44.1.30_1,PhúThọ,CẩmKhê,YênDưỡng,Tỉnh,Huyện,Xã,10172679.221787058,3841,,3841.0,378.0
VNM.44.10.3_1,PhúThọ,ThanhSơn,ĐịchQuả,Tỉnh,Huyện,Xã,18169724.496701147,7877,,7877.0,434.0
VNM.44.11.14_1,PhúThọ,ThanhThuỷ,XuânLộc,Tỉnh,Huyện,Xã,6647178.316110215,6220,,6220.0,936.0
VNM.44.11.7_1,PhúThọ,ThanhThuỷ,SơnThủy,Tỉnh,Huyện,Xã,11592699.688341504,7721,,7721.0,666.0
VNM.62.2.16_1,VĩnhPhúc,LậpThạch,TriệuĐề,Tỉnh,Huyện,Xã,5860209.585513401,8454,,8454.0,1443.0
VNM.62.6.13_1,VĩnhPhúc,TamDương,VânHội,Tỉnh,Huyện,Xã,4046684.387071495,6065,,6065.0,1499.0
VNM.62.5.4_1,VĩnhPhúc,TamĐảo,HồSơn,Tỉnh,Huyện,Xã,18181800.85322976,7660,,7660.0,421.0
VNM.62.1.6_1,VĩnhPhúc,BìnhXuyên,PhúXuân,Tỉnh,Huyện,Xã,5449872.5446169255,7239,,7239.0,1328.0
VNM.62.9.1_1,VĩnhPhúc,YênLạc,BìnhĐịnh,Tỉnh,Huyện,Xã,7991367.402369223,9710,,9710.0,1215.0
VNM.62.9.2_1,VĩnhPhúc,YênLạc,ĐạiTự,Tỉnh,Huyện,Xã,9229717.414048871,9101,,9101.0,986.0
VNM.62.7.4_1,VĩnhPhúc,VĩnhTường,CaoĐại,Tỉnh,Huyện,Xã,5259395.272860847,4968,,4968.0,945.0
VNM.62.4.6_1,VĩnhPhúc,SôngLô,ĐônNhân,Tỉnh,Huyện,Xã,7873880.302200627,4930,,4930.0,626.0
VNM.5.1.9_1,BắcNinh,BắcNinh,NamSơn,Tỉnh,ThànhPhố,Xã,12241818.350983584,29223,,29223.0,2387.0
VNM.5.4.21_1,BắcNinh,QuếVõ,YênGiả,Tỉnh,Huyện,Xã,7515749.556317607,5464,,5464.0,727.0
VNM.5.7.6_1,BắcNinh,TiênDu,LiênBão,Tỉnh,Huyện,Xã,6825315.314570958,10609,,10609.0,1554.0
VNM.5.2.2_1,BắcNinh,GiaBình,CaoĐức,Tỉnh,Huyện,Xã,11294563.236610416,5598,,5598.0,496.0
VNM.5.2.9_1,BắcNinh,GiaBình,NhânThắng,Tỉnh,Huyện,Xã,8208167.779922885,8444,,8444.0,1029.0
VNM.5.2.3_1,BắcNinh,GiaBình,ĐạiBái,Tỉnh,Huyện,Xã,6025158.457423422,9166,,9166.0,1521.0
VNM.22.8.3_1,HảiDương,NamSách,AnSơn,Tỉnh,Huyện,Xã,5663326.260393529,6001,,6001.0,1060.0
VNM.22.8.9_1,HảiDương,NamSách,MinhTân,Tỉnh,Huyện,Xã,6661584.790227506,4850,,4850.0,728.0
VNM.22.6.17_1,HảiDương,KimThành,PhúcThànhA,Tỉnh,Huyện,Xã,3537570.917332308,4464,,4464.0,1262.0
VNM.22.11.2_1,HảiDương,ThanhHà,CẩmChế,Tỉnh,Huyện,Xã,6300311.185806731,7415,,7415.0,1177.0
VNM.22.11.11_1,HảiDương,ThanhHà,ThanhBính,Tỉnh,Huyện,Xã,5483403.590219719,4624,,4624.0,843.0
VNM.22.10.21_1,HảiDương,TứKỳ,TứKỳ,Tỉnh,Huyện,ThịTrấn,4796823.766748284,7656,7656.0,,1596.0
VNM.22.10.5_1,HảiDương,TứKỳ,ĐạiHợp,Tỉnh,Huyện,Xã,4594135.479141785,6860,,6860.0,1493.0
VNM.22.9.23_1,HảiDương,NinhGiang,TânPhong,Tỉnh,Huyện,Xã,8480551.62184935,8214,,8214.0,969.0
VNM.23.12.6_1,HảiPhòng,NgôQuyền,GiaViên,ThànhPhố,Quận,Phường,246053.639040992,9856,9856.0,,40056.0
VNM.23.12.5_1,HảiPhòng,NgôQuyền,ĐôngKhê,ThànhPhố,Quận,Phường,1651617.6703797057,21463,21463.0,,12995.0
VNM.23.11.8_1,HảiPhòng,LêChân,HàngKênh,ThànhPhố,Quận,Phường,373453.9969595907,14479,14479.0,,38771.0
VNM.23.11.6_1,HảiPhòng,LêChân,DưHàngKênh,ThànhPhố,Quận,Phường,1564876.0475837314,32643,32643.0,,20860.0
VNM.23.7.5_1,HảiPhòng,HảiAn,ĐôngHải2,ThànhPhố,Quận,Phường,35893286.72752915,11568,11568.0,,322.0
VNM.23.9.2_1,HảiPhòng,KiếnAn,ĐồngHoà,ThànhPhố,Quận,Phường,3565100.6132990783,11905,11905.0,,3339.0
VNM.23.5.5_1,HảiPhòng,ĐồSơn,NgọcXuyên,ThànhPhố,Quận,Phường,8903860.314536534,6453,6453.0,,725.0
VNM.23.13.23_1,HảiPhòng,ThuỷNguyên,MinhĐức,ThànhPhố,Huyện,ThịTrấn,15837200.016692333,11641,11641.0,,735.0
VNM.23.13.14_1,HảiPhòng,ThuỷNguyên,KênhGiang,ThànhPhố,Huyện,Xã,7299370.024488383,10529,,10529.0,1442.0
VNM.23.13.5_1,HảiPhòng,ThuỷNguyên,ĐôngSơn,ThànhPhố,Huyện,Xã,4748053.950147126,6720,,6720.0,1415.0
VNM.23.1.6_1,HảiPhòng,AnDương,BắcSơn,ThànhPhố,Huyện,Xã,4553493.134197927,8632,,8632.0,1896.0
VNM.23.1.11_1,HảiPhòng,AnDương,HồngThái,ThànhPhố,Huyện,Xã,7163093.250732982,11525,,11525.0,1609.0
VNM.23.10.16_1,HảiPhòng,KiếnThuỵ,ThuậnThiên,ThànhPhố,Huyện,Xã,5230956.463521871,8440,,8440.0,1613.0
VNM.23.10.11_1,HảiPhòng,KiếnThuỵ,NgũPhúc,ThànhPhố,Huyện,Xã,8730617.572160767,6907,,6907.0,791.0
VNM.23.15.23_1,HảiPhòng,VĩnhBảo,TrungLập,ThànhPhố,Huyện,Xã,7122130.437898973,7125,,7125.0,1000.0
VNM.23.15.18_1,HảiPhòng,VĩnhBảo,TânLiên,ThànhPhố,Huyện,Xã,4879036.109818625,5738,,5738.0,1176.0
VNM.23.15.29_1,HảiPhòng,VĩnhBảo,VinhQuang,ThànhPhố,Huyện,Xã,6456419.288034969,7116,,7116.0,1102.0
VNM.23.4.1_1,HảiPhòng,CátHải,CátBà,ThànhPhố,Huyện,ThịTrấn,14373313.732367385,12054,12054.0,,839.0
VNM.23.4.6_1,HảiPhòng,CátHải,HoàngChâu,ThànhPhố,Huyện,Xã,6646336.695487134,1714,,1714.0,258.0
VNM.30.1.4_1,HoàBình,CaoPhong,ĐôngPhong,Tỉnh,Huyện,Xã,9548288.87326208,2272,,2272.0,238.0
VNM.30.6.27_1,HoàBình,LạcSơn,XuấtHóa,Tỉnh,Huyện,Xã,14985495.001255497,7698,,7698.0,514.0
VNM.56.1.12_1,TháiNguyên,ĐạiTừ,LụcBa,Tỉnh,Huyện,Xã,13690302.613617353,4142,,4142.0,303.0
VNM.35.4.20_1,LạngSơn,ChiLăng,VânThủy,Tỉnh,Huyện,Xã,28114158.243000913,2483,,2483.0,88.0
VNM.49.3.12_1,QuảngNinh,CẩmPhả,CộngHòa,Tỉnh,ThànhPhố,Xã,79266856.75933062,3452,,3452.0,44.0
VNM.3.3.2_1,BắcGiang,LạngGiang,ĐạiLâm,Tỉnh,Huyện,Xã,11575011.350040685,6888,,6888.0,595.0
VNM.3.9.7_1,BắcGiang,YênDũng,LãoHộ,Tỉnh,Huyện,Xã,4437376.221346617,3579,,3579.0,807.0
VNM.62.5.6_1,VĩnhPhúc,TamĐảo,MinhQuang,Tỉnh,Huyện,Xã,49602156.36405712,12385,,12385.0,250.0
VNM.5.8.12_1,BắcNinh,YênPhong,VănMôn,Tỉnh,Huyện,Xã,4088853.4535569283,11151,,11151.0,2727.0
VNM.5.5.1_1,BắcNinh,TừSơn,ChâuKhê,Tỉnh,ThịXã,Phường,4965756.609351371,15529,15529.0,,3127.0
VNM.22.10.7_1,HảiDương,TứKỳ,ĐôngKỳ,Tỉnh,Huyện,Xã,3961485.1333991275,3284,,3284.0,829.0
VNM.22.12.5_1,HảiDương,ThanhMiện,ĐoànKết,Tỉnh,Huyện,Xã,7718042.10714426,7482,,7482.0,969.0
VNM.23.5.6_1,HảiPhòng,ĐồSơn,VạnHương,ThànhPhố,Quận,Phường,2427354.606065424,4043,4043.0,,1666.0
VNM.23.13.15_1,HảiPhòng,ThuỷNguyên,KiềnBái,ThànhPhố,Huyện,Xã,4784739.332140315,11856,,11856.0,2478.0
VNM.23.15.2_1,HảiPhòng,VĩnhBảo,CổAm,ThànhPhố,Huyện,Xã,3392606.5693972087,4589,,4589.0,1353.0
VNM.56.3.3_1,TháiNguyên,ĐồngHỷ,HòaBình,Tỉnh,Huyện,Xã,12519851.227462564,2892,,2892.0,231.0
VNM.44.6.2_1,PhúThọ,PhúThọ,HàLộc,Tỉnh,ThịXã,Xã,14147507.50000934,9517,,9517.0,673.0
VNM.44.9.23_1,PhúThọ,ThanhBa,VânLĩnh,Tỉnh,Huyện,Xã,9140968.645781925,2850,,2850.0,312.0
VNM.30.10.11_1,HoàBình,TânLạc,NamSơn,Tỉnh,Huyện,Xã,20639227.653534,1586,,1586.0,77.0
VNM.30.7.3_1,HoàBình,LạcThủy,CốNghĩa,Tỉnh,Huyện,Xã,13296094.632801265,4127,,4127.0,310.0
VNM.62.1.5_1,VĩnhPhúc,BìnhXuyên,HươngSơn,Tỉnh,Huyện,Xã,8107777.123373758,7542,,7542.0,930.0
VNM.30.6.29_1,HoàBình,LạcSơn,YênPhú,Tỉnh,Huyện,Xã,21208312.437397826,6320,,6320.0,298.0
VNM.30.4.2_1,HoàBình,KỳSơn,DânHạ,Tỉnh,Huyện,Xã,38410946.596753374,5403,,5403.0,141.0
VNM.56.5.17_1,TháiNguyên,PhúBình,ThanhNinh,Tỉnh,Huyện,Xã,4829838.103458968,5874,,5874.0,1216.0
VNM.35.6.2_1,LạngSơn,HữuLũng,ĐồngTân,Tỉnh,Huyện,Xã,26383884.927457847,7333,,7333.0,278.0
VNM.3.7.22_1,BắcGiang,TânYên,TânTrung,Tỉnh,Huyện,Xã,9953190.9755943,7750,,7750.0,779.0
VNM.3.3.4_1,BắcGiang,LạngGiang,DươngĐức,Tỉnh,Huyện,Xã,10002518.023161227,7313,,7313.0,731.0
VNM.3.5.21_1,BắcGiang,LụcNgạn,PhượngSơn,Tỉnh,Huyện,Xã,20337418.02530709,11993,,11993.0,590.0
VNM.44.2.5_1,PhúThọ,ĐoanHùng,ChíĐám,Tỉnh,Huyện,Xã,12920978.074009346,8628,,8628.0,668.0
