ward_id,city,district,ward,city_title,dist_title,ward_title,area_sqm,urban_1,urban_2,urban_3,urban_4,urban_5,rural_1_2,rural_3,rural_4,rural_5
VNM.33.2.4_1,KiênGiang,AnMinh,ĐôngHưngB,Tỉnh,Huyện,Xã,78560033.54047069,,,,,0.0,521.0,577.0,828.0,685.0
VNM.33.11.8_1,KiênGiang,PhúQuốc,HàmNinh,Tỉnh,Huyện,Xã,57189342.15118696,,,,,0.0,800.0,674.0,723.0,717.0
VNM.12.5.3_1,CầnThơ,ÔMôn,PhướcThới,ThànhPhố,Quận,Phường,27984961.420076493,1147.0,1418.0,1644.0,1943.0,1758.0,0.0,,,0.0
VNM.12.3.5_1,CầnThơ,CáiRăng,PhúThứ,ThànhPhố,Quận,Phường,21495238.053774014,658.0,949.0,1298.0,1526.0,1447.0,0.0,,,0.0
VNM.12.8.10_1,CầnThơ,ThớiLai,TrườngXuân,ThànhPhố,Huyện,Xã,28879092.896961115,,,,,0.0,738.0,717.0,871.0,782.0
VNM.24.1.9_1,HậuGiang,ChâuThànhA,TrườngLongA,Tỉnh,Huyện,Xã,28045790.966828115,,,,,0.0,707.0,645.0,709.0,624.0
VNM.24.6.1_1,HậuGiang,PhụngHiệp,BìnhThành,Tỉnh,Huyện,Xã,23571018.5435607,,,,,0.0,521.0,517.0,577.0,637.0
VNM.24.8.8_1,HậuGiang,VịThuỷ,VĩnhThuậnTây,Tỉnh,Huyện,Xã,22910616.4426356,,,,,0.0,517.0,483.0,595.0,533.0
VNM.24.3.3_1,HậuGiang,LongMỹ,LongPhú,Tỉnh,ThịXã,Xã,26533139.260601737,,,,,0.0,623.0,611.0,590.0,539.0
VNM.51.8.8_1,SócTrăng,SócTrăng,7,Tỉnh,ThànhPhố,Phường,7931700.905872903,201.0,358.0,514.0,667.0,704.0,0.0,,,0.0
VNM.51.8.10_1,SócTrăng,SócTrăng,9,Tỉnh,ThànhPhố,Phường,7279255.248896565,197.0,305.0,453.0,581.0,761.0,0.0,,,0.0
VNM.51.1.8_1,SócTrăng,ChâuThành,ThuậnHòa,Tỉnh,Huyện,Xã,18231828.718138557,,,,,0.0,440.0,455.0,603.0,517.0
VNM.51.1.2_1,SócTrăng,ChâuThành,AnNinh,Tỉnh,Huyện,Xã,36071621.26225292,,,,,0.0,673.0,702.0,987.0,1042.0
VNM.51.3.11_1,SócTrăng,KếSách,ThớiAnHội,Tỉnh,Huyện,Xã,32553605.51521512,,,,,0.0,993.0,999.0,1002.0,884.0
VNM.51.3.3_1,SócTrăng,KếSách,AnMỹ,Tỉnh,Huyện,Xã,29047562.19573695,,,,,0.0,938.0,767.0,843.0,675.0
VNM.51.5.6_1,SócTrăng,MỹTú,MỹThuận,Tỉnh,Huyện,Xã,29371324.438186515,,,,,0.0,544.0,490.0,630.0,537.0
VNM.51.7.4_1,SócTrăng,NgãNăm,1,Tỉnh,ThịXã,Phường,19197718.930020392,153.0,440.0,623.0,905.0,1531.0,0.0,,,0.0
VNM.2.4.9_1,BạcLiêu,HồngDân,VĩnhLộcA,Tỉnh,Huyện,Xã,44776378.73698304,,,,,0.0,380.0,488.0,827.0,732.0
VNM.2.4.7_1,BạcLiêu,HồngDân,NinhThạnhLợiA,Tỉnh,Huyện,Xã,86067498.53024173,,,,,0.0,281.0,538.0,853.0,715.0
VNM.2.7.7_1,BạcLiêu,VĩnhLợi,VĩnhHưng,Tỉnh,Huyện,Xã,23510295.86645018,,,,,0.0,327.0,430.0,722.0,908.0
VNM.2.7.3_1,BạcLiêu,VĩnhLợi,ChâuThới,Tỉnh,Huyện,Xã,46382449.767248735,,,,,0.0,500.0,663.0,961.0,1194.0
VNM.13.2.2_1,CàMau,CáiNước,ĐôngHưng,Tỉnh,Huyện,Xã,34427728.24766438,,,,,0.0,537.0,537.0,690.0,686.0
VNM.13.2.3_1,CàMau,CáiNước,ĐôngThới,Tỉnh,Huyện,Xã,29859327.829601914,,,,,0.0,369.0,415.0,565.0,625.0
VNM.13.3.15_1,CàMau,ĐầmDơi,ThanhTùng,Tỉnh,Huyện,Xã,46088624.23873425,,,,,0.0,369.0,483.0,681.0,930.0
VNM.13.4.1_1,CàMau,NămCăn,ĐấtMới,Tỉnh,Huyện,Xã,66524381.971256204,,,,,0.0,432.0,403.0,514.0,465.0
VNM.18.9.5_1,ĐồngTháp,TamNông,PhúĐức,Tỉnh,Huyện,Xã,52964916.89648796,,,,,0.0,419.0,446.0,596.0,446.0
VNM.1.6.9_1,AnGiang,LongXuyên,MỹPhước,Tỉnh,ThànhPhố,Phường,4008429.6737750676,942.0,1355.0,1705.0,2034.0,2339.0,0.0,,,0.0
VNM.1.4.13_1,AnGiang,ChâuPhú,VĩnhThạnhTrung,Tỉnh,Huyện,Xã,28740775.121858943,,,,,0.0,1774.0,1510.0,1664.0,1777.0
VNM.1.11.3_1,AnGiang,TriTôn,ChâuLăng,Tỉnh,Huyện,Xã,31655028.479670223,,,,,0.0,1007.0,769.0,831.0,886.0
VNM.1.11.8_1,AnGiang,TriTôn,LươngPhi,Tỉnh,Huyện,Xã,41889627.72909779,,,,,0.0,714.0,513.0,636.0,559.0
VNM.1.10.15_1,AnGiang,ThoạiSơn,VĩnhKhánh,Tỉnh,Huyện,Xã,33009383.619699083,,,,,0.0,447.0,506.0,652.0,804.0
VNM.12.1.2_1,CầnThơ,BìnhThuỷ,BìnhThủy,ThànhPhố,Quận,Phường,5889601.150559038,773.0,901.0,1217.0,1382.0,1641.0,0.0,,,0.0
VNM.24.2.6_1,HậuGiang,ChâuThành,NgãSáu,Tỉnh,Huyện,ThịTrấn,10785801.806378877,188.0,417.0,603.0,792.0,634.0,0.0,,,0.0
VNM.51.5.1_1,SócTrăng,MỹTú,HuỳnhHữuNghĩa,Tỉnh,Huyện,ThịTrấn,11422152.580199264,152.0,369.0,460.0,496.0,450.0,0.0,,,0.0
VNM.33.13.8_1,KiênGiang,TânHiệp,ThạnhĐông,Tỉnh,Huyện,Xã,51175902.453622445,,,,,0.0,727.0,821.0,1273.0,1167.0
VNM.24.8.3_1,HậuGiang,VịThuỷ,VịĐông,Tỉnh,Huyện,Xã,29884605.982822467,,,,,0.0,825.0,832.0,951.0,991.0
VNM.61.1.6_1,VĩnhLong,BìnhMinh,MỹHòa,Tỉnh,ThịXã,Xã,22850980.375640277,,,,,0.0,967.0,946.0,1208.0,1214.0
VNM.18.5.2_1,ĐồngTháp,HồngNgự,LongKhánhB,Tỉnh,Huyện,Xã,9760324.07284154,,,,,0.0,853.0,706.0,645.0,553.0
VNM.18.12.3_1,ĐồngTháp,ThápMười,LángBiển,Tỉnh,Huyện,Xã,25219550.418207925,,,,,0.0,250.0,246.0,340.0,312.0
VNM.18.2.10_1,ĐồngTháp,CaoLãnh,MỹThọ,Tỉnh,Huyện,ThịTrấn,8978751.762683662,388.0,708.0,869.0,1000.0,932.0,0.0,,,0.0
VNM.24.3.8_1,HậuGiang,LongMỹ,TràLồng,Tỉnh,ThịXã,Phường,2961311.93135212,138.0,262.0,298.0,276.0,177.0,0.0,,,0.0
VNM.51.4.8_1,SócTrăng,LongPhú,SongPhụng,Tỉnh,Huyện,Xã,21894028.985838708,,,,,0.0,498.0,452.0,447.0,460.0
VNM.1.6.2_1,AnGiang,LongXuyên,BìnhKhánh,Tỉnh,ThànhPhố,Phường,6861306.138750119,1068.0,1464.0,1948.0,2122.0,2163.0,0.0,,,0.0
VNM.33.9.3_1,KiênGiang,KiênHải,LạiSơn,Tỉnh,Huyện,Xã,11198494.444766993,,,,,0.0,501.0,453.0,497.0,376.0
VNM.13.9.3_1,CàMau,UMinh,KhánhHòa,Tỉnh,Huyện,Xã,70230569.51165737,,,,,0.0,377.0,509.0,808.0,814.0
VNM.13.8.6_1,CàMau,TrầnVănThời,KhánhHưng,Tỉnh,Huyện,Xã,66312175.19904573,,,,,0.0,656.0,889.0,1260.0,1696.0
VNM.18.1.14_1,ĐồngTháp,CaoLãnh,TânThuậnĐông,Tỉnh,ThànhPhố,Xã,15757535.244286072,,,,,0.0,693.0,578.0,666.0,702.0
VNM.18.12.1_1,ĐồngTháp,ThápMười,ĐốcBinhKiều,Tỉnh,Huyện,Xã,33729917.83018851,,,,,0.0,707.0,762.0,843.0,853.0
VNM.18.11.1_1,ĐồngTháp,ThanhBình,AnPhong,Tỉnh,Huyện,Xã,38841273.773360364,,,,,0.0,1355.0,1030.0,1015.0,782.0
VNM.33.3.5_1,KiênGiang,ChâuThành,MongThọ,Tỉnh,Huyện,Xã,14752861.047776762,,,,,0.0,367.0,384.0,612.0,615.0
VNM.1.9.1_1,AnGiang,TânChâu,ChâuPhong,Tỉnh,ThịXã,Xã,21809533.852635995,,,,,0.0,1580.0,1172.0,1243.0,1397.0
VNM.51.5.8_1,SócTrăng,MỹTú,PhúMỹ,Tỉnh,Huyện,Xã,40985463.813051365,,,,,0.0,659.0,754.0,981.0,895.0
VNM.51.10.5_1,SócTrăng,TrầnĐề,TàiVăn,Tỉnh,Huyện,Xã,41064909.65591315,,,,,0.0,642.0,620.0,948.0,1015.0
VNM.13.2.4_1,CàMau,CáiNước,HoàMỹ,Tỉnh,Huyện,Xã,32121313.955912333,,,,,0.0,355.0,456.0,612.0,674.0
VNM.33.3.8_1,KiênGiang,ChâuThành,ThạnhLộc,Tỉnh,Huyện,Xã,33829840.25032812,,,,,0.0,794.0,856.0,1286.0,1307.0
VNM.1.7.8_1,AnGiang,PhúTân,PhúHiệp,Tỉnh,Huyện,Xã,16057546.18245522,,,,,0.0,346.0,330.0,428.0,359.0
VNM.33.10.1_1,KiênGiang,KiênLương,BìnhAn,Tỉnh,Huyện,Xã,38054409.21948227,,,,,0.0,777.0,856.0,960.0,737.0
VNM.24.6.10_1,HậuGiang,PhụngHiệp,PhươngBình,Tỉnh,Huyện,Xã,56790777.52812034,,,,,0.0,1059.0,902.0,1062.0,855.0
VNM.1.9.3_1,AnGiang,TânChâu,LongAn,Tỉnh,ThịXã,Xã,13352299.951606322,,,,,0.0,860.0,690.0,639.0,538.0
VNM.13.9.5_1,CàMau,UMinh,KhánhThuận,Tỉnh,Huyện,Xã,162881385.75789028,,,,,0.0,487.0,639.0,884.0,931.0
VNM.13.7.6_1,CàMau,ThớiBình,TânLộcBắc,Tỉnh,Huyện,Xã,31508787.794370994,,,,,0.0,430.0,474.0,693.0,743.0
VNM.18.7.12_1,ĐồngTháp,LaiVung,VĩnhThới,Tỉnh,Huyện,Xã,19203625.709821813,,,,,0.0,981.0,858.0,1101.0,1178.0
VNM.51.1.7_1,SócTrăng,ChâuThành,ThiệnMỹ,Tỉnh,Huyện,Xã,25090033.049586195,,,,,0.0,591.0,553.0,704.0,451.0
VNM.33.12.1_1,KiênGiang,RạchGiá,AnBình,Tỉnh,ThànhPhố,Phường,4812171.573176603,573.0,837.0,1166.0,1325.0,1409.0,0.0,,,0.0
VNM.12.7.3_1,CầnThơ,ThốtNốt,ThạnhHoà,ThànhPhố,Quận,Phường,7558234.743322619,255.0,346.0,491.0,664.0,685.0,0.0,,,0.0
VNM.18.10.6_1,ĐồngTháp,TânHồng,TânPhước,Tỉnh,Huyện,Xã,41046027.47941964,,,,,0.0,742.0,700.0,824.0,622.0
VNM.61.5.9_1,VĩnhLong,TamBình,MỹThạnhTrung,Tỉnh,Huyện,Xã,23340186.590925153,,,,,0.0,906.0,773.0,798.0,720.0
VNM.18.1.15_1,ĐồngTháp,CaoLãnh,TânThuậnTây,Tỉnh,ThànhPhố,Xã,10695591.695030715,,,,,0.0,648.0,623.0,749.0,924.0
VNM.18.5.3_1,ĐồngTháp,HồngNgự,LongThuận,Tỉnh,Huyện,Xã,19640507.437768586,,,,,0.0,1694.0,1270.0,990.0,699.0
VNM.1.8.6_1,AnGiang,TịnhBiên,NhàBàng,Tỉnh,Huyện,ThịTrấn,5853501.593989549,339.0,568.0,805.0,736.0,806.0,0.0,,,0.0
VNM.33.6.10_1,KiênGiang,GòQuao,VĩnhThắng,Tỉnh,Huyện,Xã,27600091.34072365,,,,,0.0,380.0,421.0,533.0,488.0
VNM.12.8.3_1,CầnThơ,ThớiLai,ĐôngThuận,ThànhPhố,Huyện,Xã,30724312.938678484,,,,,0.0,503.0,492.0,621.0,630.0
VNM.24.2.4_1,HậuGiang,ChâuThành,ĐôngThạnh,Tỉnh,Huyện,Xã,11505411.539306218,,,,,0.0,617.0,614.0,840.0,797.0
VNM.24.4.8_1,HậuGiang,LongMỹ,XàPhiên,Tỉnh,Huyện,Xã,47942701.74846039,,,,,0.0,875.0,787.0,1025.0,974.0
VNM.24.3.1_1,HậuGiang,LongMỹ,BìnhThạnh,Tỉnh,ThịXã,Phường,13042144.580413314,214.0,474.0,614.0,609.0,551.0,0.0,,,0.0
VNM.2.6.4_1,BạcLiêu,PhướcLong,PhướcLong,Tỉnh,Huyện,ThịTrấn,47344579.89713717,221.0,504.0,965.0,1540.0,1864.0,0.0,,,0.0
VNM.33.11.6_1,KiênGiang,PhúQuốc,DươngTơ,Tỉnh,Huyện,Xã,80894644.2886093,,,,,0.0,2201.0,1058.0,1014.0,770.0
VNM.1.7.13_1,AnGiang,PhúTân,PhúThạnh,Tỉnh,Huyện,Xã,27361499.123450816,,,,,0.0,1212.0,839.0,819.0,708.0
VNM.1.7.15_1,AnGiang,PhúTân,PhúThành,Tỉnh,Huyện,Xã,22502814.77262742,,,,,0.0,356.0,511.0,709.0,721.0
VNM.24.8.2_1,HậuGiang,VịThuỷ,VịBình,Tỉnh,Huyện,Xã,21372341.31542091,,,,,0.0,512.0,413.0,585.0,552.0
VNM.33.15.4_1,KiênGiang,VĩnhThuận,VĩnhBìnhBắc,Tỉnh,Huyện,Xã,83976017.33313274,,,,,0.0,1097.0,992.0,1149.0,931.0
VNM.24.8.9_1,HậuGiang,VịThuỷ,VĩnhTrung,Tỉnh,Huyện,Xã,32613831.98712544,,,,,0.0,536.0,539.0,878.0,843.0
VNM.18.6.4_1,ĐồngTháp,LấpVò,ĐịnhYên,Tỉnh,Huyện,Xã,18254168.460902225,,,,,0.0,1027.0,1109.0,1248.0,1323.0
VNM.33.4.17_1,KiênGiang,GiồngRiềng,ThạnhPhước,Tỉnh,Huyện,Xã,42326990.40528583,,,,,0.0,315.0,444.0,722.0,652.0
VNM.12.7.2_1,CầnThơ,ThốtNốt,TânLộc,ThànhPhố,Quận,Phường,32898151.87547917,591.0,1020.0,1695.0,2003.0,2326.0,0.0,,,0.0
VNM.18.5.11_1,ĐồngTháp,HồngNgự,ThườngThớiTiền,Tỉnh,Huyện,Xã,31911432.622618135,622.0,862.0,1036.0,1155.0,870.0,0.0,,,0.0
VNM.33.5.5_1,KiênGiang,GiangThành,VĩnhPhú,Tỉnh,Huyện,Xã,125542616.2613584,,,,,0.0,526.0,425.0,663.0,443.0
VNM.51.4.6_1,SócTrăng,LongPhú,LongPhú,Tỉnh,Huyện,Xã,51338346.406981625,,,,,0.0,874.0,740.0,948.0,828.0
VNM.33.2.1_1,KiênGiang,AnMinh,ĐôngHòa,Tỉnh,Huyện,Xã,98281842.08014224,,,,,0.0,1152.0,1209.0,1604.0,1520.0
VNM.1.6.8_1,AnGiang,LongXuyên,MỹLong,Tỉnh,ThànhPhố,Phường,1267428.2916675652,395.0,632.0,856.0,906.0,1416.0,0.0,,,0.0
VNM.51.8.2_1,SócTrăng,SócTrăng,10,Tỉnh,ThànhPhố,Phường,7656558.610793836,108.0,177.0,288.0,405.0,439.0,0.0,,,0.0
VNM.12.2.6_1,CầnThơ,CờĐỏ,ThớiHưng,ThànhPhố,Huyện,Xã,70456906.34187157,,,,,0.0,681.0,861.0,1219.0,1247.0
VNM.27.1.15_1,HàNội,ứngHòa,LiênBạt,ThànhPhố,Huyện,Xã,8411286.109941022,,,,,0.0,491.0,270.0,480.0,626.0
VNM.20.4.4_1,ĐiệnBiên,Mườngảng,BúngLao,Tỉnh,Huyện,Xã,47417285.777501196,,,,,0.0,187.0,261.0,419.0,547.0
VNM.22.9.1_1,HảiDương,NinhGiang,ứngHoè,Tỉnh,Huyện,Xã,4347066.132641217,,,,,0.0,390.0,256.0,441.0,544.0
VNM.40.10.4_1,NamĐịnh,ýYên,YênChính,Tỉnh,Huyện,Xã,8333472.96704783,,,,,0.0,914.0,384.0,443.0,344.0
VNM.57.10.15_1,ThanhHóa,NgọcLặc,Nguyệtấn,Tỉnh,Huyện,Xã,31814309.277122136,,,,,0.0,526.0,550.0,696.0,769.0
VNM.41.8.11_1,NghệAn,KỳSơn,Mườngải,Tỉnh,Huyện,Xã,93008371.83958672,,,,,0.0,70.0,55.0,106.0,282.0
VNM.58.11.11_1,TiềnGiang,TânPhước,ThạnhHoà,Tỉnh,Huyện,Xã,24770411.338264465,,,,,0.0,112.0,101.0,87.0,50.0
VNM.40.10.17_1,NamĐịnh,ýYên,YênNghĩa,Tỉnh,Huyện,Xã,4972806.512007749,,,,,0.0,710.0,309.0,312.0,191.0
VNM.27.1.8_1,HàNội,ứngHòa,HồngQuang,ThànhPhố,Huyện,Xã,5101322.155552581,,,,,0.0,770.0,372.0,525.0,344.0
VNM.20.4.5_1,ĐiệnBiên,Mườngảng,Mườngảng,Tỉnh,Huyện,ThịTrấn,6759355.2422175035,171.0,337.0,368.0,427.0,252.0,0.0,,,0.0
VNM.40.10.21_1,NamĐịnh,ýYên,YênPhú,Tỉnh,Huyện,Xã,6076722.361742117,,,,,0.0,869.0,466.0,534.0,409.0
VNM.40.10.2_1,NamĐịnh,ýYên,YênBằng,Tỉnh,Huyện,Xã,10609702.979403641,,,,,0.0,1165.0,568.0,645.0,556.0
VNM.9.3.4_1,BìnhDương,BàuBàng,LaiUyên,Tỉnh,Huyện,ThịTrấn,86280637.11875187,1879.0,3031.0,2220.0,1951.0,1234.0,0.0,,,0.0
VNM.7.5.6_1,BàRịa-VũngTàu,PhúMỹ,SôngXoài,Tỉnh,ThịXã,Xã,29502719.817989055,,,,,0.0,584.0,443.0,544.0,436.0
VNM.33.7.7_1,KiênGiang,HàTiên,TôChâu,Tỉnh,ThànhPhố,Phường,3969479.8694192423,208.0,295.0,335.0,454.0,523.0,0.0,,,0.0
VNM.62.3.3_1,VĩnhPhúc,PhúcYên,HùngVương,Tỉnh,ThànhPhố,Phường,2007091.7237960317,320.0,490.0,492.0,861.0,692.0,0.0,,,0.0
,BàRịa-VũngTàu,CônĐảo,CônĐảo,Tỉnh,Huyện,Huyện,,,,,,0.0,723.0,713.0,670.0,493.0
VNM.27.25.5_1,HàNội,TâyHồ,TứLiên,ThànhPhố,Quận,Phường,3111203.3159022927,352.0,733.0,906.0,1390.0,1418.0,0.0,,,0.0
VNM.27.25.1_1,HàNội,TâyHồ,Bưởi,ThànhPhố,Quận,Phường,1460511.094829813,492.0,1011.0,1297.0,1733.0,1974.0,0.0,,,0.0
VNM.27.16.6_1,HàNội,LongBiên,LongBiên,ThànhPhố,Quận,Phường,8260700.245747167,387.0,844.0,1221.0,1896.0,1556.0,0.0,,,0.0
VNM.27.29.7_1,HàNội,ThanhXuân,PhươngLiệt,ThànhPhố,Quận,Phường,1013625.5401044367,716.0,1254.0,1370.0,1727.0,1758.0,0.0,,,0.0
VNM.27.23.3_1,HàNội,SócSơn,ĐứcHoà,ThànhPhố,Huyện,Xã,7376366.2625135435,,,,,0.0,230.0,279.0,538.0,931.0
VNM.27.9.15_1,HàNội,ĐôngAnh,ThuỵLâm,ThànhPhố,Huyện,Xã,11272101.505001847,,,,,0.0,903.0,698.0,1350.0,1958.0
VNM.27.9.16_1,HàNội,ĐôngAnh,TiênDương,ThànhPhố,Huyện,Xã,9676273.129193025,,,,,0.0,808.0,743.0,1445.0,1689.0
VNM.27.19.6_1,HàNội,NamTừLiêm,PhúĐô,ThànhPhố,Quận,Phường,2460981.9340665177,595.0,897.0,951.0,1312.0,863.0,0.0,,,0.0
VNM.27.19.2_1,HàNội,NamTừLiêm,ĐạiMỗ,ThànhPhố,Quận,Phường,5125192.936550307,830.0,1524.0,1815.0,2757.0,1888.0,0.0,,,0.0
VNM.27.19.9_1,HàNội,NamTừLiêm,TrungVăn,ThànhPhố,Quận,Phường,2882965.4054569993,2295.0,2983.0,2521.0,3159.0,2042.0,0.0,,,0.0
VNM.27.2.5_1,HàNội,BắcTừLiêm,LiênMạc,ThànhPhố,Quận,Phường,4847260.017530299,242.0,445.0,501.0,978.0,716.0,0.0,,,0.0
VNM.27.11.16_1,HàNội,HàĐông,YếtKiêu,ThànhPhố,Quận,Phường,194054.66839331377,227.0,267.0,353.0,451.0,426.0,0.0,,,0.0
VNM.27.24.14_1,HàNội,SơnTây,XuânKhanh,ThànhPhố,ThịXã,Phường,4371983.327220939,91.0,416.0,598.0,572.0,900.0,0.0,,,0.0
VNM.27.24.12_1,HàNội,SơnTây,TrungSơnTrầm,ThànhPhố,ThịXã,Phường,3519629.4223594074,38.0,278.0,508.0,553.0,821.0,0.0,,,0.0
VNM.27.4.28_1,HàNội,BaVì,VạnThắng,ThànhPhố,Huyện,Xã,9941951.955385515,,,,,0.0,1028.0,642.0,995.0,1382.0
VNM.27.4.9_1,HàNội,BaVì,ĐôngQuang,ThànhPhố,Huyện,Xã,3971278.946571549,,,,,0.0,213.0,187.0,336.0,506.0
VNM.27.8.4_1,HàNội,ĐanPhượng,HồngHà,ThànhPhố,Huyện,Xã,9402256.677892074,,,,,0.0,524.0,486.0,870.0,1176.0
VNM.27.13.6_1,HàNội,HoàiĐức,ĐứcThượng,ThànhPhố,Huyện,Xã,5293191.986804055,,,,,0.0,741.0,740.0,1089.0,1250.0
VNM.27.22.18_1,HàNội,QuốcOai,TânPhú,ThànhPhố,Huyện,Xã,2920574.654604824,,,,,0.0,185.0,203.0,402.0,588.0
VNM.27.26.8_1,HàNội,ThạchThất,DịNậu,ThànhPhố,Huyện,Xã,3282134.9935487616,,,,,0.0,381.0,325.0,505.0,717.0
VNM.27.6.25_1,HàNội,ChươngMỹ,ThanhBình,ThànhPhố,Huyện,Xã,5193362.284989645,,,,,0.0,334.0,268.0,492.0,701.0
VNM.27.27.14_1,HàNội,ThanhOai,PhươngTrung,ThànhPhố,Huyện,Xã,4717675.707299396,,,,,0.0,1370.0,837.0,1400.0,1111.0
VNM.27.27.7_1,HàNội,ThanhOai,DânHòa,ThànhPhố,Huyện,Xã,5259632.07282532,,,,,0.0,948.0,500.0,678.0,502.0
VNM.27.30.5_1,HàNội,ThườngTín,HàHồi,ThànhPhố,Huyện,Xã,3911754.0030594966,,,,,0.0,827.0,511.0,878.0,761.0
VNM.27.30.19_1,HàNội,ThườngTín,ThắngLợi,ThànhPhố,Huyện,Xã,5988222.136412202,,,,,0.0,741.0,482.0,758.0,692.0
VNM.27.20.15_1,HàNội,PhúXuyên,PhúXuyên,ThànhPhố,Huyện,ThịTrấn,7032405.474667073,411.0,818.0,710.0,1037.0,550.0,0.0,,,0.0
VNM.27.20.14_1,HàNội,PhúXuyên,PhúTúc,ThànhPhố,Huyện,Xã,7902828.709362714,,,,,0.0,709.0,553.0,810.0,579.0
VNM.27.20.20_1,HàNội,PhúXuyên,QuangTrung,ThànhPhố,Huyện,Xã,4235411.05314279,,,,,0.0,624.0,300.0,405.0,163.0
VNM.27.20.16_1,HàNội,PhúXuyên,PhúYên,ThànhPhố,Huyện,Xã,4118375.997325349,,,,,0.0,491.0,293.0,547.0,312.0
VNM.27.17.6_1,HàNội,MỹĐức,ĐạiNghĩa,ThànhPhố,Huyện,ThịTrấn,4905020.1194328815,172.0,350.0,377.0,661.0,617.0,0.0,,,0.0
VNM.27.17.14_1,HàNội,MỹĐức,LêThanh,ThànhPhố,Huyện,Xã,7335569.826985923,,,,,0.0,535.0,464.0,911.0,1175.0
VNM.26.4.2_1,HàGiang,HàGiang,NgọcĐường,Tỉnh,ThànhPhố,Xã,29802352.358511135,,,,,0.0,191.0,204.0,281.0,285.0
VNM.26.3.14_1,HàGiang,ĐồngVăn,SínhLủng,Tỉnh,Huyện,Xã,19902213.496305563,,,,,0.0,86.0,77.0,191.0,417.0
VNM.26.3.6_1,HàGiang,ĐồngVăn,LũngThầu,Tỉnh,Huyện,Xã,12216603.948425675,,,,,0.0,46.0,46.0,109.0,259.0
VNM.26.3.18_1,HàGiang,ĐồngVăn,VầnChải,Tỉnh,Huyện,Xã,24217253.476144142,,,,,0.0,42.0,71.0,178.0,537.0
VNM.26.6.4_1,HàGiang,MèoVạc,LũngChinh,Tỉnh,Huyện,Xã,19344238.414692923,,,,,0.0,59.0,103.0,193.0,436.0
VNM.26.6.3_1,HàGiang,MèoVạc,KhâuVai,Tỉnh,Huyện,Xã,31466209.72357125,,,,,0.0,98.0,105.0,212.0,894.0
VNM.26.7.2_1,HàGiang,QuảnBạ,CánTỷ,Tỉnh,Huyện,Xã,37054870.56327269,,,,,0.0,110.0,162.0,277.0,504.0
VNM.26.9.9_1,HàGiang,VịXuyên,NgọcLinh,Tỉnh,Huyện,Xã,47108371.092217855,,,,,0.0,211.0,206.0,385.0,427.0
VNM.26.9.20_1,HàGiang,VịXuyên,TrungThành,Tỉnh,Huyện,Xã,60225553.18595836,,,,,0.0,261.0,272.0,446.0,515.0
VNM.26.1.13_1,HàGiang,BắcMê,YênPhú,Tỉnh,Huyện,ThịTrấn,66739812.16711698,174.0,210.0,379.0,588.0,595.0,0.0,,,0.0
VNM.26.10.13_1,HàGiang,XínMần,PàVầySủ,Tỉnh,Huyện,Xã,24823553.822352633,,,,,0.0,18.0,27.0,71.0,258.0
VNM.26.10.7_1,HàGiang,XínMần,KhuônLùng,Tỉnh,Huyện,Xã,35941091.3323939,,,,,0.0,71.0,105.0,146.0,291.0
VNM.26.8.7_1,HàGiang,QuangBình,TânTrịnh,Tỉnh,Huyện,Xã,52154108.037178345,,,,,0.0,207.0,216.0,346.0,397.0
VNM.26.8.9_1,HàGiang,QuangBình,TiênYên,Tỉnh,Huyện,Xã,31966772.425601088,,,,,0.0,148.0,212.0,254.0,290.0
VNM.26.8.10_1,HàGiang,QuangBình,VĩThượng,Tỉnh,Huyện,Xã,29164395.79701565,,,,,0.0,208.0,301.0,400.0,468.0
VNM.14.3.6_1,CaoBằng,CaoBằng,HưngĐạo,Tỉnh,ThànhPhố,Xã,10421522.1448769,,,,,0.0,422.0,391.0,379.0,379.0
VNM.14.2.8_1,CaoBằng,BảoLâm,TânViệt,Tỉnh,Huyện,Xã,21449478.70820068,,,,,0.0,31.0,53.0,86.0,216.0
VNM.14.2.3_1,CaoBằng,BảoLâm,MôngÂn,Tỉnh,Huyện,Xã,41620244.902544625,,,,,0.0,88.0,89.0,228.0,653.0
VNM.14.2.14_1,CaoBằng,BảoLâm,YênThổ,Tỉnh,Huyện,Xã,76066759.50612108,,,,,0.0,87.0,184.0,314.0,603.0
VNM.14.1.15_1,CaoBằng,BảoLạc,SơnLộ,Tỉnh,Huyện,Xã,53538393.3201695,,,,,0.0,70.0,75.0,140.0,377.0
VNM.14.12.1_1,CaoBằng,TràLĩnh,CaoChương,Tỉnh,Huyện,Xã,28631049.688503683,,,,,0.0,189.0,177.0,197.0,255.0
VNM.14.13.13_1,CaoBằng,TrùngKhánh,NgọcCôn,Tỉnh,Huyện,Xã,22639461.25543457,,,,,0.0,62.0,137.0,191.0,246.0
VNM.14.9.3_1,CaoBằng,QuảngUyên,ChíThảo,Tỉnh,Huyện,Xã,30842167.545656927,,,,,0.0,174.0,184.0,179.0,164.0
VNM.14.6.18_1,CaoBằng,HoàAn,NướcHai,Tỉnh,Huyện,ThịTrấn,1099957.5028081094,110.0,237.0,264.0,229.0,242.0,0.0,,,0.0
VNM.14.6.14_1,CaoBằng,HoàAn,LêChung,Tỉnh,Huyện,Xã,37182248.619037114,,,,,0.0,84.0,89.0,88.0,75.0
